text,label
Yemek yerken konuşan insanlardan. ,disgust
Bir sınavdan yüksek almayı bekliyordum fakat düşük bir puan almıştım. ,sadness
Güzel bir lise kazandığım zaman. ,joy
Birisinin beni gıcık etmesi. ,anger
Fatma Saygın A.L. kazandığımda mutlu olmuştum. ,joy
Korku filmi izlediğimde etkisinde kalıp uyuyamamıştım. ,fear
Kantinde önüme geçen çocuğa sinirlenmiştim. ,anger
Otobüste burununu karıştıran adamı görünce tiksinmiştim. ,disgust
Düşük beklediğim bir sınavdan 100 alınca şaşırmıştım. ,surprise
Fenerbahçe'nin maç kazanması. ,joy
Sinemada izlediğim filmdeki korkunç sahneler. ,fear
Ders çalışırken kardeşimin beni rahatsız etmesi. ,anger
Okuduğum bir romanda katilin ummadığım birisi çıktığında şaşırmıştım. ,surprise
Ailemle ve arkadaşlarımla geçirdiğim zamanlar. ,joy
Bana yalan söylendiğinde. ,anger
Sınavda başarısız olduğumda. ,sadness
Odamdaki bir türlü bulamadığım bir eşyamı annemin 10 sn. de bulmasına şaşırmıştım. ,surprise
Başarılı olmak. ,joy
Düşük not. ,sadness
Bir olayın iyi sonuçlanması. ,joy
Birisi önüme aniden çıkınca. ,fear
Bir olaya sinir olursam. ,anger
Galatasaray'ın Şampiyon olup 4. yıldızı takması. ,joy
Bir köpek cadde boyunca beni kovaladığında çok korkmuştum. ,fear
Ortaokuldaki turnuvalarda sınıfımıza haksızlık yapıldığında çok öfkelenmiştim. ,anger
Annem felç geçirdiğinde çok üzülmüştüm. ,sadness
Yolda yürürken yere tüküren insanları görünce tiksinirim. ,disgust
Sınavdan hiç beklemediğim bir dersten 100 alınca mutlu olmuştum. ,joy
"Karanlıktan, korku filmlerinden ve sınavdan düşük almaktan. ",fear
Yalan söylendiğinde bir de oyunda canlar bitince. ,anger
"Saç teli, kusmuk , sümük ve balgam. ",disgust
Sınavlarda yüksek not aldığımda. ,joy
Depremlerden. ,fear
Engelli yola park edenlere çok öfkelenirim. ,anger
Türkiye'nin eğitim sistemindeki gidişatına üzülüyorum. ,sadness
İstediğim an yatıp dinlendiğim zaman. ,joy
Gece metroya bindiğim zaman. ,fear
Arkadaşımın benim ona verdiğim değeri bana vermediğini anladığım zaman. ,sadness
Dolmuşda biri kusunca. ,disgust
Tabletimin çantamda kırıldığını gördüğümde. ,sadness
Okulla Avrupa turuna çıktığımızda. ,joy
Küçükken evde tek başıma kalmıştım. ,fear
Ortaokulda bir çocuk anneme küfür etmişti. ,anger
teog'dan çıkınca. ,joy
Yarışmayı kazandığımda. ,joy
Arkadaşımın kötü liseye gitmesine. ,sadness
Oyun oynamak. ,joy
Telefonumu bir an cebimde bulamamak ya da kırıldığını sanmak. ,fear
Kardeşimin yeni aldığım bir şeye zarar vermesi. ,anger
Balığım ölmüştü. ,sadness
İlkokulda bir arkadaşım önüme kusmuştu. ,disgust
Bana hediye telefon alınmasına. ,joy
Kardeşimi ilk kez gördüğümde. ,surprise
Baş parmağımı kestiğim zaman kopacak sanmıştım. ,fear
"493,07 gibi yüksek bir puanla fen lisesine girememek. ",sadness
"Sevdiklerimle huzurlu yaşamak. Dondurma yemek. Aşık olmak, aşkı doyasıya yaşamak. ",joy
Bir anda kapı çarpınca korkarım. ,fear
Dondurmayı aldığımda daha yemeden düşmesi. İnsanların gıcıklık yapması. Bilgisayar oyunlarında öldürmem gereken yaratığı öldürememek. Bir yere gitmek için hazırlandıktan sonra kıyafetimin kirlenmesi. ,anger
İnsanların ter kokuları. ,disgust
Sevdiğim bir insana sarıldığım zaman. ,joy
Fenerbahçe'nin iyi oynadığı maçlar da kaybetmesi. ,sadness
Yeni bir şey alındığında. ,joy
Yüksekten çok korkarım. ,fear
Kardeşime bir şey anlatırken anlamadım anlamadım demesi. ,anger
Sokakta yetim bir çocuk görünce. ,sadness
Yemek yenirken ağzının içinin gözükmesi. ,disgust
Örneğin bu okula gelmek. İstediğim şeyleri başarmak beni çok mutlu eder. ,joy
Bir gün kuzenim ile evde korku filmi izledikten sonra yatağıma giderken çok korkmuştum. ,fear
Önceki okulumda bana yapılan el şakalarına çok sinirlenmiştim. ,anger
Çok yakın bir arkadaşım tayin sebebi ile İstanbul'a taşınmıştı. ,sadness
En çok sinirlendiğim yemek yediğimde karşımdakinin uygunsuz hareketler yapması. ,anger
"Okulun ilk günüydü dersin işleniş şekli, dersteki düzen ve sessizlik beni çok şaşırtmıştı. ",surprise
Babamın bana karne hediyesi alması oldu. ,joy
Sabah tek başıma giderken benden büyük birinin benden para istemesi ve vermeyince beni takip etmesi oldu. ,fear
sınıfta iken arkadaşımın benimle uğraşması. ,anger
Hiç beklemediğim bir sınavdan yüksek almıştım. ,joy
Başarılı bir üniversite kazanırsam. ,joy
Karanlık bir odada kilitli kaldığımda arkamdan çıtırtı sesi gelirse. ,fear
Herhangi bir konuda iftiraya uğramam beni öfkelendirir. ,anger
Sevdiğim ve değer verdiğim birinin vefat etmesi. ,sadness
Ortaokuldan kurtulduğumda mutlu oldum birde evde yalnız kalınca mutlu olurum. ,joy
Abimin bir anda karşıma çıkmasından korkmuştum. ,fear
Bir yakınımın vefatı. ,sadness
Saçma sapan espriler yapıldığında tiksinirim. ,disgust
Karşıma aniden böcek çıkması bu karınca bile olsa korkarım. ,fear
Somada maden çalışanlarının ölümü ve onların aileleri. ,sadness
İnsanların yerlere tükürmesi. ,disgust
Japon yapıştırıcısını Amerikalıların bulduğunu duyduğumda çok şaşırmıştım. ,surprise
İnsan doğaya karşı programında çiğ kalp yenmesi. ,disgust
Teog'dan 468 aldığımda çok sevinmiştim. ,joy
Bir kere yanlışlıkla kardeşimin kafasını kanatmıştım. O zaman bir şey olacak diye çok korkmuştum. ,fear
Bilgisayarda bir şeyler izlerken sürekli rahatsız edilmem. ,anger
Bir kitap okurken bir karakter ölmüştü o zaman çok üzülmüştüm. ,sadness
Çinlilerin çocuk yediğini duyduğumda çok tiksinmiştim. ,disgust
Eski sınıfımda benden daha iyi olan arkadaşlarımın benden daha kötü liselere gitmesine şaşırmıştım. ,surprise
Teog sınavından iyi bir not almam. ,joy
Kardeşimin beni rahatsız etmesi. ,anger
Sınavdan düşük not almam. ,sadness
Yılbaşı çekilişinde bana güzel bir hediye geldiğinde. ,joy
Okula giderken karşıma 6 büyük köpek çıktığında çok korkmuştum. ,fear
Sınıf arkadaşımın ortada bir olay yokken bana bulaşmasına çok öfkelendim. ,anger
Rezil olduğumda çok üzülürüm. İstemediğim bir şey olduğunda. Daha çok üzüldüğüm şey var. ,sadness
Erkek arkadaşımın garip hareketlerinden dolayı ondan tiksiniyorum. ,disgust
Kafamı kurcalayan bir şey olduğunda mutlu olurum. ,joy
Bana söz verilip tutulmadığında. ,anger
Köpeğim öldüğünde çok üzülmüştüm. ,sadness
Her ortamda öne çıkmaya çalışan tipler. Irkçılık. ,anger
Çoğu olaya şaşırmama şaşırıyorum. ,surprise
Bana 4. sınıfta masaüstü bilgisayar alınmıştı. ,joy
8 yaşımda kaybolmuştum. ,fear
Anneannemin vefat etmesi. ,sadness
Brüksel lahanası yediğim zaman tiksinmiştim. ,disgust
Uzun bir zamandır görüşmediğim bir arkadaşımla buluşmak. ,joy
Tanımadığım bir insanın arkamdan konuşması. ,anger
Sokakta insanların tükürmesi ve yere çöp atması. ,disgust
Uzun zamandır beklediğim bir kişiden haber almak. ,joy
İlk teog'dan 3 yanlış çıkardığımda. Beklediğimden çok daha az yanlış çıkarmıştım. ,joy
Trafikte iken az daha kaza yapacaktık o zaman çok korkmuştum. ,fear
Ortaokuldayken sınıf öğretmenimizin ayrımcılık yapması beni çok öfkelendirmişti. ,anger
Ortaokulda iki okul değiştirdim. İlkokuldaki arkadaşlarım 6 sene boyunca okuduğumuz arkadaşlarımdı. Onlardan ayrıldığımda çok üzülmüştüm. ,sadness
Eski okulumda bir arkadaşımın kusması beni çok tiksindirmişti. ,disgust
Çok uzun süredir çabaladığım bir şeyi elde ettiğim zaman çok mutlu olurum. ,joy
Karanlıktan ve böceklerden. ,fear
Haksızlığa uğradığımda ve benden bir şeyler saklandığında çok sinirlenirim. ,anger
Yaşlı veya sakat birini görünce çok üzülürüm. ,sadness
Biri karşımda kusarsa çok tiksinirim. ,disgust
Arkadaşlarımla istediğim koşullarda ders çalışırsam çok iyimser ve mutlu olurum. ,joy
Gece kötü bir rüya gördüğümde sabah kalkınca annemi yanımda göremeyince korkmuştum. ,fear
Kardeşimin defalarca söylememe rağmen bilgisayarıma oturması. ,anger
Lösemili bir çocuğun kendine taktığı lakapları duyunca çok üzülmüş ve ağlamıştım. ,sadness
Evde sarı böcek gördüğümde tiksinmiştim. ,disgust
Tanımadığım insanların bana değişik gelen hareketlerini görünce şaşırırım. ,surprise
Fatma Saygın Lisesini kazandığımda çok sevinmiştim. ,joy
Arkadaşlarımla korku filmi izlediğimde çok korkmuştum. ,fear
Arkadaşım bana yalan söylediğinde çok üzülmüştüm. ,sadness
Yere tükürün insanlardan tiksinirim. ,disgust
İdolüm olan kişi tweet imi beğendiği zaman. ,joy
Yolda yürüyordum. Telefonum kırılacak diye korkmuştum. ,fear
Kardeşim izin almadan eşyalarımı karıştırdığı zaman çok öfkelenirim. ,anger
Yeni bir telefon yere düştüğü zaman üzülmüştüm. ,sadness
Bakkala gittiğimde istediğim cipsin 2 tl değilde 1.5 tl ye satılmasına şaşırmıştım. ,surprise
Ailemin bana hediye alması. ,joy
Ailemin bana güvenmediğini söylediğinde çok üzülmüştüm. ,sadness
Okula ilk gittiğimde yeni yüzler gördüğümde şaşırmıştım. ,surprise
Geçen yıl doğum günümde arkadaşlarım okula gelmişti. ,joy
"Bir kaç yıl önce karşı komşumuza hırsız girmişti ve eşi evde olmadığı için bize seslenmişti ""hırsız var diye"" çok korkmuştum. ",fear
"Annem ,kuzenlerim ve ablam kesilen ilk saçlarını saklar fakat benimkini saklamamış buna çok üzüldüm. ",sadness
Sevdiğim bir etin at eti çıkması. ,disgust
Bir öğretmenim Amerikan kültürde çalıştığını öğrendiğimde çok şaşırmıştım. ,surprise
Bu sabah arkadaşım Seranay geçmiş doğum günüm için bana kazak ve bileklik almıştı. ,joy
Gece korkulu videolar izlemiştim sonra da duyduğum her sesi hırsız sanmıştım. ,fear
Her ödül töreninde Taylor Swift'in 10 tane ödül almasına sinir oluyorum. ,anger
Çok yakın bir süre de 2 akrabam ve 1 arkadaşım vefat etti. ,sadness
Bir tane mi anlatayım sadece yoksa hayatımı mı? Bence bir özet geçeyim. Sadece kürt olduğum için sürekli aşağılanmak gerçekten öfkelendirici bir sebep. ,anger
Merhamet yok bu yüzden üzüntülüyüm. ,sadness
12 yıl Ağrı'da kaldıktan sonra İzmir'e geldiğimde insanların benimle alay etmelerine şaşırmıştım. ,surprise
Arkadaşlarımla vakit geçirmek beni mutlu eder. ,joy
Kardeşim eve çok geç gelmişti ve ben çok korkmuştum. ,fear
Her kim olursa olsun benden izin almadan eşyalarımın alınması beni çok öfkelendirir. ,anger
Bir keresinde yolda ölü bir kedinin ve hiç kimsenin umursamadan üzerinden geçip gitmesine çok üzülmüştüm. ,sadness
Genelde yediğim yemekten bir şey çıkması beni tiksindirir. ,disgust
Birinin bana sürpriz yapması beni şaşırtır. ,surprise
Büyümek başımıza gelecekti. Bunu öğrendiğimde çok geçti. ,sadness
"Her gün öfkeliyiz. Düşüncelerimiz saygı görmüyor, gerçek bu gibi. Bizde sinirleniyoruz. ",anger
Günlüğümün okunduğunu öğrendiğimde. ,anger
Ay bizi takip etmiyordu bunu öğrendiğimde çok şaşırmıştım. ,surprise
Evde yalnız iken elektriklerin kesilmesi ve pencerelerin çarpması. ,fear
Giyinip süslendiğim zaman yemek yerken üzerime yemek dökmek. ,anger
Büyük babamın ölmesi. ,sadness
Arkadaşımın sevgilisi olduğunu öğrendiğimde. ,surprise
Galatasaray'ın şampiyon olması. ,joy
Az kalsın trafik kazası geçiriyorduk o zaman çok korkmuştum. ,fear
"Halı saha maçı yapmaya gidip, karşı tarafın korkudan gelmemesine. ",surprise
Rüyamda gördüğüm kabuslar. ,fear
Hakkımın yenmesinden nefret ederim. ,anger
Fen sınavından 64 almak. Beşiktaş'ın yenilmesi. ,sadness
"Şili-Uruguay ""Copa Amerikan 2015"" maçında ""Gonzala Sara'nın"" ""Edison Cavani'ye"" yaptığı hareket. Yere balgam atanlar. ",disgust
Ailem ile pazar günü yaptığım kahvaltılar ve sınavdan 100 almam. ,joy
Geceleri odamda gündüz bir hırsızın eve girip saklandığını düşünmek bu yüzden kapıları kapatmak. ,fear
İnsanlara yapılan haksızlıklar ve insanların fiziksel özellikleri ile dalga geçilmesi. ,anger
Bir insanın yanımda kusması veya başka bir insanın çatal kaşığıyla benim yemeğimi yemesi. ,disgust
herhangi bir sınavdan yüksek beklerken düşük puan aldığımda ben şok olurum. ,surprise
Konserde çaldığım parçanın beğenilmesi. ,joy
Eve gelirken iki sokak köpeği saldırmıştı. ,fear
Arkadaşımın düşüncelerimi dinlemediği zaman öfkelenmiştim. ,anger
Gittiğimiz komşunun evindeki et kokusu. ,disgust
Okula ilk geldiğim gün bilmediğim bir müzik grubu olduğunu öğrenmem. ,surprise
"Hayatım genelde gergin ve mutsuz geçiyor. Annem sürekli mutsuzken ben nasıl mutlu olurum. Ben mutlu değilim ama arkadaşlarımın yanında mutluluk rolü oynuyorum."" ",sadness
Annemin bizi terk ederken bir daha dönmeyeceğinden korkmuştum. ,fear
Çevremdeki insanların kendi çıkarları olduğunda yanımda olduğunu fark ettim ve o gün hem soğudum hem öfkelendim. ,anger
Annem ve babamın tartıştıktan sonra annemin evi terk etmesi .( zaten 3 yıldır kavga ediyorlardı ) ,sadness
Hamam böceğinden tiksinirim. ,disgust
Sevdiğim bir arkadaşımla sinemaya gitmek. ,joy
Geçen sene ameliyat olacağım zaman korkmuştum. ,fear
Bir arkadaşımın yanlış anlama sonucu bana kötü davranmasına çok öfkelenmiştim. ,anger
Dedem öldüğünde. ,sadness
Sokakta yürürken yolda ölü fare görmek. ,disgust
Beşiktaş'ın şampiyon olduğu zamanlar. ,joy
"""Quaresma'nın"" beşiktaş'a ikinci defa gelmesi. ",joy
Kuzenimin kullandığı araba ile geçirdiğimiz trafik kazası. ,fear
Arkadaşlarımın sırrımı başkasına anlatması. ,anger
Ana sınıfına giderken ayağımdan ameliyat olacağımı öğrendiğim zaman. ,fear
Korku oyunu oynarken karşıma aniden köpek çıkması beni çok korkutmuştu. ,fear
Bir arkadaşım sürekli koluma vuruyordu çok öfkelenip arkadaşımı dövmüştüm. ,anger
Haberleri izlerken sürekli şehit haberlerinin verilmesi. ,sadness
Türkiye Hollanda'yı yendiği zaman çok şaşırmıştım. ,surprise
Annem bana sarıldığında çok mutlu oluyorum. ,joy
Yalnızlığa alışık biriyim ama yinede evde yalnız kaldığımda korkarım. ,fear
Dedemin bütün akrabalarıma tüm okul masraflarımı ödediğini yalan attığında. Normalde 1 lirası nasip olmamıştır. ,anger
Bugün ilk derste matematikçinin bana embesil muamelesi yapmasına üzüldüm. ,sadness
İnsanlar güvendiğim için kendimden tiksiniyorum. ,disgust
"Eski sevgilimin bana inat evlenmesine şaşırdım ve kuzenimin ""LGBT"" olduğunu öğrendiğimde. ",surprise
İçinde bulunduğum ortam çok hoş ise mutlu olurum. Çok arzuladığım bir şey olursa mutlu olurum. Sosyal açıdan kabul görüldüğümde mutlu olurum. ,joy
Geceleri bomboş bir yerde tek başıma iken sesler geldiğinde örneğin. ,fear
Bu test dersin ortasında gelince şaşırdım. ,surprise
Toplum içinde takdir edildiğim zaman. ,joy
İyi bir insan bana karşı kötü olursa. ,sadness
Birine laf sokup terslemek beni mutlu ediyor. ,joy
Piknikte az kalsın köpek saldırısına uğruyordum. ,fear
Arkadaşımın başkalarıyla takılması beni öfkelendirir. ,anger
Sevdiğim arkadaşımla aynı okula düşmemek beni üzdü. ,sadness
İğrenç şeyler görmek beni tiksindiriyor. ,disgust
"""John Snow'un"" ölmesi beni şaşırttı. ",surprise
Bu okulda olduğum için mutluyum. ,joy
Bir adam arkadaşımla beni kovalamıştı. ,fear
Pişmemiş köfte yemek üzereydim. ,disgust
Dün dizi izlerken favori karakterin çift kişilikli olduğunu öğrendim. ,surprise
Köpek kovalamıştı. ,fear
Sınavda sürem yetmediğinde. ,sadness
Köpekleri sevmeme rağmen eve giderken karşıma çıkan köpekten korkmuştum. ,fear
Ailemden birini kaybetmiş olmam beni çok üzmüştü. ,sadness
Kazandığım liseyi öğrendiğimde çok şaşırmıştım. ,surprise
Kuzenim olduğunda ya da akrabalarımı gördüğümde. ,joy
Karanlık ve yalnızlık. ,fear
Ailemden birine bir şey olursa ,sadness
Arkadaşlarımın kazandığı liseleri duyunca çok şaşırdım. ,surprise
Yeni okuluma geldiğim zaman. ,joy
Yüksek bir binaya çıktığımda. ,fear
Okulda tuvalet kapısının kilitlenmesi. ,fear
Sıraların altındaki çöpler. ,disgust
Arkadaşımın benden izinsiz eşyamı alması. ,anger
Okulu astığımda mutlu olurum. ,joy
Bir gün sakat ya da felç kalmaktan korkuyorum. ,fear
Birisinin bana yalan söylediğini fark ettiğim zaman. ,anger
Yere tüküren bir insan gördüğümde. ,disgust
Ummadığım bir zamanda bir arkadaşımla karşılaşmak. ,surprise
İstediğim kitapları alınca. ,joy
Teog sınav sonuçlarının açıklandığı gün. ,fear
Yolda yürürken bir adamın yola tükürmesi. ,disgust
Okuldan eve geldiğimde kuşumu ölü bulmuştum. ,sadness
Bu okulu kazandığımı öğrendiğim zaman mutlu olmuştum. ,joy
